city,timestamp,temperature,season
New York,2010-08-24,31.7707295686544,summer
New York,2010-08-25,29.522475239549298,summer
New York,2010-08-26,25.134402540137984,summer
New York,2010-08-27,35.42963699717705,summer
New York,2010-08-28,32.24250588323529,summer
New York,2010-08-29,28.568951948627117,summer
New York,2010-08-30,19.890430947490245,summer
New York,2010-08-31,26.059424385658986,summer
New York,2010-09-01,9.429984145779452,autumn
New York,2010-09-02,17.03868467082963,autumn
New York,2010-09-03,11.762906627893855,autumn
New York,2010-09-04,21.35169989497158,autumn
New York,2010-09-05,6.7089288167364,autumn
New York,2010-09-06,12.106317836314126,autumn
New York,2010-09-07,16.258476246402566,autumn
New York,2010-09-08,20.415296913715295,autumn
New York,2010-09-09,16.532820103918095,autumn
New York,2010-09-10,19.429450840252372,autumn
New York,2010-09-11,11.251335909216351,autumn
New York,2010-09-12,12.55050253176654,autumn
New York,2010-09-13,11.294290433197748,autumn
New York,2010-09-14,8.070359083475775,autumn
New York,2010-09-15,13.118365445894,autumn
New York,2010-09-16,10.96700928525959,autumn
New York,2010-09-17,10.264859038217466,autumn
New York,2010-09-18,17.812574269442965,autumn
New York,2010-09-19,11.793835310422306,autumn
New York,2010-09-20,20.91166488879317,autumn
New York,2010-09-21,7.870140519932006,autumn
New York,2010-09-22,19.357912874022205,autumn
New York,2010-09-23,23.605799677197602,autumn
New York,2010-09-24,9.583298551757025,autumn
New York,2010-09-25,23.14337730757294,autumn
New York,2010-09-26,20.732755258413587,autumn
New York,2010-09-27,16.010433186690328,autumn
New York,2010-09-28,20.285701635847207,autumn
New York,2010-09-29,16.347323950265395,autumn
New York,2010-09-30,16.264188017318105,autumn
New York,2010-10-01,21.233035190065003,autumn
New York,2010-10-02,11.23953783163303,autumn
New York,2010-10-03,10.80734399657669,autumn
New York,2010-10-04,9.157401207826833,autumn
New York,2010-10-05,24.33148092406735,autumn
New York,2010-10-06,11.761117205350828,autumn
New York,2010-10-07,18.852875685821232,autumn
New York,2010-10-08,13.437808567274146,autumn
New York,2010-10-09,19.801949438307986,autumn
New York,2010-10-10,10.129305562007149,autumn
New York,2010-10-11,13.277406801368612,autumn
New York,2010-10-12,8.04838357652761,autumn
New York,2010-10-13,13.86581244587105,autumn
New York,2010-10-14,22.992212826211357,autumn
New York,2010-10-15,14.93053214373463,autumn
New York,2010-10-16,9.354307356589846,autumn
New York,2010-10-17,8.601242092174957,autumn
New York,2010-10-18,10.757086717909374,autumn
New York,2010-10-19,23.551967668475918,autumn
New York,2010-10-20,14.185621084328845,autumn
New York,2010-10-21,11.308846268771592,autumn
New York,2010-10-22,17.476797918649698,autumn
New York,2010-10-23,5.0089828623261194,autumn
New York,2010-10-24,18.922447096710705,autumn
New York,2010-10-25,18.394620935345383,autumn
New York,2010-10-26,8.227664344928984,autumn
New York,2010-10-27,15.103917334770493,autumn
New York,2010-10-28,19.567477278011875,autumn
New York,2010-10-29,14.97933641390982,autumn
New York,2010-10-30,18.35552866555401,autumn
New York,2010-10-31,17.150895427125874,autumn
New York,2010-11-01,21.333385531859058,autumn
New York,2010-11-02,15.43439748261658,autumn
New York,2010-11-03,14.883431933572604,autumn
New York,2010-11-04,14.842161123338437,autumn
New York,2010-11-05,13.657493795480704,autumn
New York,2010-11-06,20.615977053410447,autumn
New York,2010-11-07,13.967490689869443,autumn
New York,2010-11-08,19.733776381367235,autumn
New York,2010-11-09,19.60056899756145,autumn
New York,2010-11-10,18.244275108447248,autumn
New York,2010-11-11,10.696172325307723,autumn
New York,2010-11-12,8.68354113314939,autumn
New York,2010-11-13,9.149873300541397,autumn
New York,2010-11-14,0.02370042298311148,autumn
New York,2010-11-15,26.747049883976466,autumn
New York,2010-11-16,17.403016062132743,autumn
New York,2010-11-17,16.91715389960558,autumn
New York,2010-11-18,23.273091231293286,autumn
New York,2010-11-19,19.372281362173002,autumn
New York,2010-11-20,21.946508261061673,autumn
New York,2010-11-21,17.200428203921685,autumn
New York,2010-11-22,17.398912220569482,autumn
New York,2010-11-23,12.301987406910449,autumn
New York,2010-11-24,12.794623636991242,autumn
New York,2010-11-25,22.816541513503854,autumn
New York,2010-11-26,15.86482048352234,autumn
New York,2010-11-27,14.053907328806208,autumn
New York,2010-11-28,16.855933690746117,autumn
New York,2010-11-29,12.013731099279594,autumn
New York,2010-11-30,15.39471984897968,autumn
New York,2010-12-01,7.260565666534735,winter
New York,2010-12-02,5.42588389967373,winter
New York,2010-12-03,2.567094362369857,winter
New York,2010-12-04,5.427290354648835,winter
New York,2010-12-05,-2.490567442241753,winter
New York,2010-12-06,4.226707798370953,winter
New York,2010-12-07,2.451369480293185,winter
New York,2010-12-08,-3.688414348648851,winter
New York,2010-12-09,-4.735688340695127,winter
New York,2010-12-10,0.01377132837745473,winter
New York,2010-12-11,-0.23449176458251192,winter
New York,2010-12-12,-6.3208689760921555,winter
New York,2010-12-13,-6.494414956863437,winter
New York,2010-12-14,2.2868777243166956,winter
New York,2010-12-15,-2.434173321926378,winter
New York,2010-12-16,0.20962455471326275,winter
New York,2010-12-17,-5.655799368978053,winter
New York,2010-12-18,4.624896720358636,winter
New York,2010-12-19,5.320593475400477,winter
New York,2010-12-20,10.4858713692183,winter
New York,2010-12-21,-0.10730754967775834,winter
New York,2010-12-22,-2.1908603600804493,winter
New York,2010-12-23,3.4881014974478535,winter
New York,2010-12-24,-1.2920238554179198,winter
New York,2010-12-25,4.034359213244912,winter
New York,2010-12-26,-4.199284475906938,winter
New York,2010-12-27,1.0505368631172305,winter
New York,2010-12-28,-7.425305690614566,winter
New York,2010-12-29,8.702478161415662,winter
New York,2010-12-30,5.211569275743306,winter
New York,2010-12-31,-5.502773083733141,winter
New York,2011-01-01,-7.472552085586468,winter
New York,2011-01-02,-4.4031465044685305,winter
New York,2011-01-03,-0.7453466610225684,winter
New York,2011-01-04,1.0007348602808928,winter
New York,2011-01-05,0.9135459400972108,winter
New York,2011-01-06,-0.36658779155563176,winter
New York,2011-01-07,1.5580245833914772,winter
New York,2011-01-08,-11.224850402321923,winter
New York,2011-01-09,8.807629271402956,winter
New York,2011-01-10,-9.915782941312447,winter
New York,2011-01-11,-5.937622181954668,winter
New York,2011-01-12,-1.8650348487672397,winter
New York,2011-01-13,-2.198321041074385,winter
New York,2011-01-14,-1.439569270671496,winter
New York,2011-01-15,6.4275902209056825,winter
New York,2011-01-16,-1.1807578892269908,winter
New York,2011-01-17,8.112586158278093,winter
New York,2011-01-18,3.0787497497633263,winter
New York,2011-01-19,4.135629286921749,winter
New York,2011-01-20,-1.3550838929347444,winter
New York,2011-01-21,5.626279916341552,winter
New York,2011-01-22,5.4486975417452115,winter
New York,2011-01-23,1.220932857768637,winter
New York,2011-01-24,-3.5301446372338026,winter
New York,2011-01-25,-0.8854781231985244,winter
New York,2011-01-26,5.1690534531789964,winter
New York,2011-01-27,-1.8225539087478213,winter
New York,2011-01-28,-1.2936960640811426,winter
New York,2011-01-29,5.467102994071845,winter
New York,2011-01-30,5.197424083525842,winter
New York,2011-01-31,11.735738706704508,winter
New York,2011-02-01,8.894244287916885,winter
New York,2011-02-02,-11.601650037592197,winter
New York,2011-02-03,1.8512962089782634,winter
New York,2011-02-04,-8.6097365282054,winter
New York,2011-02-05,2.2181860396935,winter
New York,2011-02-06,1.8064090629901615,winter
New York,2011-02-07,1.685562776723579,winter
New York,2011-02-08,7.752366621729414,winter
New York,2011-02-09,-2.6952712761654025,winter
New York,2011-02-10,3.327916451152841,winter
New York,2011-02-11,0.21953317318348445,winter
New York,2011-02-12,-0.5478084270344844,winter
New York,2011-02-13,4.298683557262374,winter
New York,2011-02-14,1.4732178915286156,winter
New York,2011-02-15,2.500675062398692,winter
New York,2011-02-16,0.0621302922665301,winter
New York,2011-02-17,-7.627790233496487,winter
New York,2011-02-18,-12.298217662028692,winter
New York,2011-02-19,3.061784562229484,winter
New York,2011-02-20,-2.4207547672076384,winter
New York,2011-02-21,-8.508563127909204,winter
New York,2011-02-22,-4.342564671782941,winter
New York,2011-02-23,-0.04184001091162743,winter
New York,2011-02-24,10.82719232988315,winter
New York,2011-02-25,3.1848116413240217,winter
New York,2011-02-26,4.932586196921283,winter
New York,2011-02-27,-5.375175197992107,winter
New York,2011-02-28,1.3722936239106223,winter
New York,2011-03-01,12.501309266483727,spring
New York,2011-03-02,6.934006425218278,spring
New York,2011-03-03,4.402248699441859,spring
New York,2011-03-04,0.9675782840569074,spring
New York,2011-03-05,-1.5047365548869749,spring
New York,2011-03-06,18.795663448486003,spring
New York,2011-03-07,3.463081703568128,spring
New York,2011-03-08,6.875467394916482,spring
New York,2011-03-09,0.29399085954610804,spring
New York,2011-03-10,12.018366909337708,spring
New York,2011-03-11,12.219774329770306,spring
New York,2011-03-12,13.72234511573585,spring
New York,2011-03-13,6.129412434447235,spring
New York,2011-03-14,10.873010695603515,spring
New York,2011-03-15,9.709199842941729,spring
New York,2011-03-16,13.877353863748096,spring
New York,2011-03-17,19.690596947072972,spring
New York,2011-03-18,16.744922076513724,spring
New York,2011-03-19,13.819026214856404,spring
New York,2011-03-20,11.180275655500548,spring
New York,2011-03-21,4.613978349955427,spring
New York,2011-03-22,10.474141012983779,spring
New York,2011-03-23,7.711575128406863,spring
New York,2011-03-24,8.633338882972769,spring
New York,2011-03-25,13.03595358449581,spring
New York,2011-03-26,11.034545044741535,spring
New York,2011-03-27,14.52701420378679,spring
New York,2011-03-28,19.846063264301797,spring
New York,2011-03-29,16.9033716949886,spring
New York,2011-03-30,2.1356976170070325,spring
New York,2011-03-31,2.1945528944311548,spring
New York,2011-04-01,3.7987628546651653,spring
New York,2011-04-02,9.42501475569351,spring
New York,2011-04-03,5.719416000930871,spring
New York,2011-04-04,8.765299726923747,spring
New York,2011-04-05,10.101653192950513,spring
New York,2011-04-06,9.815293497906026,spring
New York,2011-04-07,9.902448007566061,spring
New York,2011-04-08,1.6214277671635422,spring
New York,2011-04-09,21.446163045295705,spring
New York,2011-04-10,4.76375504411613,spring
New York,2011-04-11,9.05699716655866,spring
New York,2011-04-12,7.607299323195563,spring
New York,2011-04-13,6.073555571882861,spring
New York,2011-04-14,17.386375897357265,spring
New York,2011-04-15,0.2233675062581657,spring
New York,2011-04-16,14.968516125309021,spring
New York,2011-04-17,16.333228853753056,spring
New York,2011-04-18,11.987875293738373,spring
New York,2011-04-19,12.03576304304114,spring
New York,2011-04-20,4.375310335423691,spring
New York,2011-04-21,11.452150912379604,spring
New York,2011-04-22,4.1762082801656835,spring
New York,2011-04-23,10.34902219631718,spring
New York,2011-04-24,7.466203830755994,spring
New York,2011-04-25,14.04325668706005,spring
New York,2011-04-26,4.532001749786313,spring
New York,2011-04-27,5.49581514216792,spring
New York,2011-04-28,7.276035303865577,spring
New York,2011-04-29,5.623905036837585,spring
New York,2011-04-30,17.170701031654417,spring
New York,2011-05-01,11.618410158323169,spring
New York,2011-05-02,9.747817151501717,spring
New York,2011-05-03,5.374686873863767,spring
New York,2011-05-04,7.580544068154881,spring
New York,2011-05-05,4.79490246974027,spring
New York,2011-05-06,6.436104656019982,spring
New York,2011-05-07,15.175868207666209,spring
New York,2011-05-08,8.575191109523365,spring
New York,2011-05-09,-4.279775344418713,spring
New York,2011-05-10,10.78553118904216,spring
New York,2011-05-11,11.517286743961323,spring
New York,2011-05-12,13.057341417440385,spring
New York,2011-05-13,4.222951648068457,spring
New York,2011-05-14,13.029167471429322,spring
New York,2011-05-15,11.073611833124094,spring
New York,2011-05-16,2.9407651325087203,spring
New York,2011-05-17,9.756079448448652,spring
New York,2011-05-18,6.303229508512228,spring
New York,2011-05-19,13.45251718182121,spring
New York,2011-05-20,9.45394346864602,spring
New York,2011-05-21,-0.7511044434452927,spring
New York,2011-05-22,14.011511540419002,spring
New York,2011-05-23,0.7493532610317306,spring
New York,2011-05-24,8.230367213129929,spring
New York,2011-05-25,9.523394498719576,spring
New York,2011-05-26,14.78290564700539,spring
New York,2011-05-27,13.094853113998868,spring
New York,2011-05-28,7.332962409910678,spring
New York,2011-05-29,13.568511393717154,spring
New York,2011-05-30,14.358811222184135,spring
New York,2011-05-31,16.698401164352475,spring
New York,2011-06-01,22.12246867033653,summer
New York,2011-06-02,24.66990465174123,summer
New York,2011-06-03,25.628093954005372,summer
New York,2011-06-04,19.985517519510623,summer
New York,2011-06-05,11.092428054728153,summer
New York,2011-06-06,28.700034761322645,summer
New York,2011-06-07,21.767679805670582,summer
New York,2011-06-08,24.8148666858588,summer
New York,2011-06-09,24.5660151824089,summer
New York,2011-06-10,33.17721961316501,summer
New York,2011-06-11,23.54216177470409,summer
New York,2011-06-12,28.953436761250888,summer
New York,2011-06-13,28.611183432399933,summer
New York,2011-06-14,10.761276754485198,summer
New York,2011-06-15,22.343688579621233,summer
New York,2011-06-16,26.209730372382285,summer
New York,2011-06-17,33.504242635640765,summer
New York,2011-06-18,33.85427738993389,summer
New York,2011-06-19,29.45205564645537,summer
New York,2011-06-20,28.92160317981735,summer
New York,2011-06-21,17.828758270788576,summer
New York,2011-06-22,32.4121374959176,summer
New York,2011-06-23,23.831219006368183,summer
New York,2011-06-24,26.15112195219251,summer
New York,2011-06-25,25.821722596733963,summer
New York,2011-06-26,28.13520554704773,summer
New York,2011-06-27,25.781970264779297,summer
New York,2011-06-28,18.306241116793807,summer
New York,2011-06-29,18.861350370544304,summer
New York,2011-06-30,32.905656621740704,summer
New York,2011-07-01,24.01016751478059,summer
New York,2011-07-02,29.554969884417453,summer
New York,2011-07-03,29.5676331963306,summer
New York,2011-07-04,27.2587499669426,summer
New York,2011-07-05,26.768333958407226,summer
New York,2011-07-06,20.36931146376324,summer
New York,2011-07-07,27.38224279088239,summer
New York,2011-07-08,27.508529045083307,summer
New York,2011-07-09,27.94369946971482,summer
New York,2011-07-10,16.37303394060089,summer
New York,2011-07-11,17.097108158241035,summer
New York,2011-07-12,19.66384453378498,summer
New York,2011-07-13,21.39718722725609,summer
New York,2011-07-14,22.557758766303245,summer
New York,2011-07-15,21.116379083454298,summer
New York,2011-07-16,28.946810719537822,summer
New York,2011-07-17,22.580429079051232,summer
New York,2011-07-18,28.955224215107297,summer
New York,2011-07-19,25.12762139063854,summer
New York,2011-07-20,26.00498887176131,summer
New York,2011-07-21,14.262839044346327,summer
New York,2011-07-22,25.697239605929667,summer
New York,2011-07-23,26.33221867570058,summer
New York,2011-07-24,19.972414120034745,summer
New York,2011-07-25,20.956719677992105,summer
New York,2011-07-26,26.327480879840735,summer
New York,2011-07-27,26.338996260531765,summer
New York,2011-07-28,18.72716412759394,summer
New York,2011-07-29,32.59150238964444,summer
New York,2011-07-30,26.34658425711059,summer
New York,2011-07-31,22.979842295662678,summer
New York,2011-08-01,20.480970167486753,summer
New York,2011-08-02,26.829257890271215,summer
New York,2011-08-03,31.638053114407935,summer
New York,2011-08-04,20.421552265012934,summer
New York,2011-08-05,21.99016046810908,summer
New York,2011-08-06,29.879581818104988,summer
New York,2011-08-07,34.175101326446836,summer
New York,2011-08-08,16.64436198268193,summer
New York,2011-08-09,27.387590605684117,summer
New York,2011-08-10,36.04545783761536,summer
New York,2011-08-11,31.121631242958376,summer
New York,2011-08-12,27.704022645238926,summer
New York,2011-08-13,28.6623303024078,summer
New York,2011-08-14,25.365048587578507,summer
New York,2011-08-15,36.627077119641626,summer
New York,2011-08-16,28.437811717733304,summer
New York,2011-08-17,21.66637354340432,summer
New York,2011-08-18,24.29927268379765,summer
New York,2011-08-19,29.4662165614673,summer
New York,2011-08-20,40.6735362167237,summer
New York,2011-08-21,22.16961790626881,summer
New York,2011-08-22,29.4167755597311,summer
New York,2011-08-23,24.520612569257793,summer
New York,2011-08-24,33.35073974900906,summer
New York,2011-08-25,19.84773182430885,summer
New York,2011-08-26,25.099904576126743,summer
New York,2011-08-27,25.412088553523112,summer
New York,2011-08-28,28.05850880892923,summer
New York,2011-08-29,16.279615454627226,summer
New York,2011-08-30,26.685620710096718,summer
New York,2011-08-31,18.967683866664352,summer
New York,2011-09-01,14.909720181890675,autumn
New York,2011-09-02,20.899111406637452,autumn
New York,2011-09-03,5.883007933145375,autumn
New York,2011-09-04,13.771839094589318,autumn
New York,2011-09-05,12.826375090900331,autumn
New York,2011-09-06,13.107873378042251,autumn
New York,2011-09-07,14.048643483830308,autumn
New York,2011-09-08,10.11072535491327,autumn
New York,2011-09-09,24.1057445273223,autumn
New York,2011-09-10,23.217237320564326,autumn
New York,2011-09-11,6.3563637003424684,autumn
New York,2011-09-12,15.65095564666781,autumn
New York,2011-09-13,6.763210850677478,autumn
New York,2011-09-14,16.88647560831716,autumn
New York,2011-09-15,15.32713961465514,autumn
New York,2011-09-16,17.225560966070052,autumn
New York,2011-09-17,14.129503426775422,autumn
New York,2011-09-18,9.715773326447904,autumn
New York,2011-09-19,20.04291054652997,autumn
New York,2011-09-20,13.559329227182928,autumn
New York,2011-09-21,17.704998558140932,autumn
New York,2011-09-22,10.133046674638308,autumn
New York,2011-09-23,19.3148957073823,autumn
New York,2011-09-24,17.33427345493525,autumn
New York,2011-09-25,5.168178877752824,autumn
New York,2011-09-26,10.737968067674608,autumn
New York,2011-09-27,18.203001524531228,autumn
New York,2011-09-28,15.4088570068292,autumn
New York,2011-09-29,19.691262034779,autumn
New York,2011-09-30,10.486525462320751,autumn
New York,2011-10-01,17.476053333274656,autumn
New York,2011-10-02,21.129237546384594,autumn
New York,2011-10-03,15.063669365050785,autumn
New York,2011-10-04,20.842922467236733,autumn
New York,2011-10-05,16.836525230595903,autumn
New York,2011-10-06,18.426094874741935,autumn
New York,2011-10-07,10.806714680208856,autumn
New York,2011-10-08,18.39780106459855,autumn
New York,2011-10-09,9.164267997542723,autumn
New York,2011-10-10,10.358668602016499,autumn
New York,2011-10-11,15.87940592800292,autumn
New York,2011-10-12,14.224930259553288,autumn
New York,2011-10-13,6.302093903922545,autumn
